Transaction Id,Jenis Sayuran,Berat (ton),Tanggal Transaksi,Destinasi,Total Biaya,Biaya Kirim
61,Kol,1.08,2021-03-02,Pasar Gudang Sukabumi,2700000.0,3672528.17
61,Sawi Putih,1.08,2021-03-02,Pasar Bogor,2700000.0,3672528.17
62,Sawi Putih,1.45,2021-03-03,Pasar Bogor,2900000.0,3420920.43
62,Tomat,1.45,2021-03-03,Pasar Pasundan Sukabumi,2900000.0,3420920.43
62,Buncis,1.45,2021-03-03,Pasar Gudang Sukabumi,2900000.0,3420920.43
62,Kol,1.45,2021-03-03,Pasar Gudang Sukabumi,2900000.0,3420920.43
63,Tomat,0.625,2021-03-04,Pasar Pasundan Sukabumi,1250000.0,1989822.23
63,Buncis,0.625,2021-03-04,Pasar Pasundan Sukabumi,1250000.0,1989822.23
63,Cabe Kriting,0.625,2021-03-04,Pasar Pasundan Sukabumi,1250000.0,1989822.23
63,Cabe Chilli,0.625,2021-03-04,Pasar Pasundan Sukabumi,1250000.0,1989822.23
64,Cabe Kriting,0.8800000000000001,2021-03-05,Pasar Bogor,2200000.0,2792660.56
64,Kol,0.8800000000000001,2021-03-05,Pasar Bogor,2200000.0,2792660.56
64,Sawi Putih,0.8800000000000001,2021-03-05,Pasar Bogor,2200000.0,2792660.56
64,Cabe Rawit,0.8800000000000001,2021-03-05,Pasar Induk,2200000.0,2792660.56
64,Cabe Chilli,0.8800000000000001,2021-03-05,Pasar Pasundan Sukabumi,2200000.0,2792660.56
65,Cabe Kriting,0.925,2021-03-06,Pasar Gudang Sukabumi,1850000.0,2595243.09
65,Kol,0.925,2021-03-06,Pasar Bogor,1850000.0,2595243.09
65,Sawi Putih,0.925,2021-03-06,Pasar Pasundan Sukabumi,1850000.0,2595243.09
65,Tomat,0.925,2021-03-06,Pasar Bogor,1850000.0,2595243.09
66,Tomat,0.9500000000000001,2021-03-07,Pasar Gudang Sukabumi,2850000.0,3480496.51
66,Buncis,0.9500000000000001,2021-03-07,Pasar Bogor,2850000.0,3480496.51
66,Cabe Rawit,0.9500000000000001,2021-03-07,Pasar Gudang Sukabumi,2850000.0,3480496.51
66,Sawi Putih,0.9500000000000001,2021-03-07,Pasar Gudang Sukabumi,2850000.0,3480496.51
66,Cabe Kriting,0.9500000000000001,2021-03-07,Pasar Induk,2850000.0,3480496.51
66,Cabe Chilli,0.9500000000000001,2021-03-07,Pasar Pasundan Sukabumi,2850000.0,3480496.51
67,Sawi Putih,0.9666666666666667,2021-03-08,Pasar Gudang Sukabumi,2900000.0,3808097.03
67,Kol,0.9666666666666667,2021-03-08,Pasar Pasundan Sukabumi,2900000.0,3808097.03
67,Buncis,0.9666666666666667,2021-03-08,Pasar Pasundan Sukabumi,2900000.0,3808097.03
67,Tomat,0.9666666666666667,2021-03-08,Pasar Pasundan Sukabumi,2900000.0,3808097.03
67,Cabe Kriting,0.9666666666666667,2021-03-08,Pasar Pasundan Sukabumi,2900000.0,3808097.03
67,Cabe Chilli,0.9666666666666667,2021-03-08,Pasar Gudang Sukabumi,2900000.0,3808097.03
68,Cabe Kriting,1.0,2021-03-09,Pasar Bogor,3000000.0,2099398.63
68,Kol,1.0,2021-03-09,Pasar Pasundan Sukabumi,3000000.0,2099398.63
68,Tomat,1.0,2021-03-09,Pasar Bogor,3000000.0,2099398.63
68,Buncis,1.0,2021-03-09,Pasar Induk,3000000.0,2099398.63
68,Cabe Chilli,1.0,2021-03-09,Pasar Gudang Sukabumi,3000000.0,2099398.63
68,Cabe Rawit,1.0,2021-03-09,Pasar Pasundan Sukabumi,3000000.0,2099398.63
69,Buncis,1.04,2021-03-10,Pasar Induk,2600000.0,2398306.15
69,Cabe Kriting,1.04,2021-03-10,Pasar Pasundan Sukabumi,2600000.0,2398306.15
69,Tomat,1.04,2021-03-10,Pasar Gudang Sukabumi,2600000.0,2398306.15
69,Cabe Chilli,1.04,2021-03-10,Pasar Bogor,2600000.0,2398306.15
69,Cabe Rawit,1.04,2021-03-10,Pasar Pasundan Sukabumi,2600000.0,2398306.15
70,Buncis,1.075,2021-03-11,Pasar Gudang Sukabumi,2150000.0,2594656.35
70,Cabe Rawit,1.075,2021-03-11,Pasar Pasundan Sukabumi,2150000.0,2594656.35
70,Kol,1.075,2021-03-11,Pasar Gudang Sukabumi,2150000.0,2594656.35
70,Cabe Chilli,1.075,2021-03-11,Pasar Bogor,2150000.0,2594656.35
71,Sawi Putih,1.5,2021-03-12,Pasar Bogor,3000000.0,3609833.39
71,Buncis,1.5,2021-03-12,Pasar Gudang Sukabumi,3000000.0,3609833.39
71,Cabe Chilli,1.5,2021-03-12,Pasar Bogor,3000000.0,3609833.39
71,Tomat,1.5,2021-03-12,Pasar Gudang Sukabumi,3000000.0,3609833.39
72,Tomat,0.5,2021-03-13,Pasar Induk,1000000.0,3529363.04
72,Cabe Kriting,0.5,2021-03-13,Pasar Gudang Sukabumi,1000000.0,3529363.04
72,Kol,0.5,2021-03-13,Pasar Pasundan Sukabumi,1000000.0,3529363.04
72,Cabe Rawit,0.5,2021-03-13,Pasar Bogor,1000000.0,3529363.04
73,Kol,0.7,2021-03-14,Pasar Bogor,1750000.0,3385824.38
73,Cabe Kriting,0.7,2021-03-14,Pasar Pasundan Sukabumi,1750000.0,3385824.38
73,Cabe Chilli,0.7,2021-03-14,Pasar Induk,1750000.0,3385824.38
73,Buncis,0.7,2021-03-14,Pasar Induk,1750000.0,3385824.38
73,Cabe Rawit,0.7,2021-03-14,Pasar Induk,1750000.0,3385824.38
74,Cabe Chilli,1.1400000000000001,2021-03-15,Pasar Bogor,2850000.0,3435640.8
74,Cabe Rawit,1.1400000000000001,2021-03-15,Pasar Bogor,2850000.0,3435640.8
74,Sawi Putih,1.1400000000000001,2021-03-15,Pasar Bogor,2850000.0,3435640.8
74,Buncis,1.1400000000000001,2021-03-15,Pasar Gudang Sukabumi,2850000.0,3435640.8
74,Tomat,1.1400000000000001,2021-03-15,Pasar Gudang Sukabumi,2850000.0,3435640.8
75,Buncis,0.39999999999999997,2021-03-16,Pasar Gudang Sukabumi,1200000.0,3316199.36
75,Cabe Rawit,0.39999999999999997,2021-03-16,Pasar Bogor,1200000.0,3316199.36
75,Kol,0.39999999999999997,2021-03-16,Pasar Induk,1200000.0,3316199.36
75,Cabe Chilli,0.39999999999999997,2021-03-16,Pasar Induk,1200000.0,3316199.36
75,Cabe Kriting,0.39999999999999997,2021-03-16,Pasar Bogor,1200000.0,3316199.36
75,Sawi Putih,0.39999999999999997,2021-03-16,Pasar Pasundan Sukabumi,1200000.0,3316199.36
76,Cabe Chilli,0.825,2021-03-17,Pasar Gudang Sukabumi,1650000.0,3394619.84
76,Kol,0.825,2021-03-17,Pasar Induk,1650000.0,3394619.84
76,Tomat,0.825,2021-03-17,Pasar Bogor,1650000.0,3394619.84
76,Buncis,0.825,2021-03-17,Pasar Gudang Sukabumi,1650000.0,3394619.84
77,Kol,0.43333333333333335,2021-03-18,Pasar Gudang Sukabumi,1300000.0,2724167.37
77,Tomat,0.43333333333333335,2021-03-18,Pasar Pasundan Sukabumi,1300000.0,2724167.37
77,Cabe Rawit,0.43333333333333335,2021-03-18,Pasar Induk,1300000.0,2724167.37
77,Buncis,0.43333333333333335,2021-03-18,Pasar Induk,1300000.0,2724167.37
77,Sawi Putih,0.43333333333333335,2021-03-18,Pasar Bogor,1300000.0,2724167.37
77,Cabe Chilli,0.43333333333333335,2021-03-18,Pasar Gudang Sukabumi,1300000.0,2724167.37
78,Cabe Chilli,1.3,2021-03-19,Pasar Induk,2600000.0,1516499.39
78,Tomat,1.3,2021-03-19,Pasar Induk,2600000.0,1516499.39
78,Cabe Rawit,1.3,2021-03-19,Pasar Gudang Sukabumi,2600000.0,1516499.39
78,Buncis,1.3,2021-03-19,Pasar Gudang Sukabumi,2600000.0,1516499.39
79,Tomat,0.39999999999999997,2021-03-20,Pasar Induk,1200000.0,1966093.42
79,Sawi Putih,0.39999999999999997,2021-03-20,Pasar Bogor,1200000.0,1966093.42
79,Buncis,0.39999999999999997,2021-03-20,Pasar Pasundan Sukabumi,1200000.0,1966093.42
79,Kol,0.39999999999999997,2021-03-20,Pasar Bogor,1200000.0,1966093.42
79,Cabe Chilli,0.39999999999999997,2021-03-20,Pasar Gudang Sukabumi,1200000.0,1966093.42
79,Cabe Kriting,0.39999999999999997,2021-03-20,Pasar Pasundan Sukabumi,1200000.0,1966093.42
80,Sawi Putih,1.2,2021-03-21,Pasar Induk,3000000.0,1821660.22
80,Cabe Rawit,1.2,2021-03-21,Pasar Gudang Sukabumi,3000000.0,1821660.22
80,Kol,1.2,2021-03-21,Pasar Pasundan Sukabumi,3000000.0,1821660.22
80,Cabe Chilli,1.2,2021-03-21,Pasar Gudang Sukabumi,3000000.0,1821660.22
80,Buncis,1.2,2021-03-21,Pasar Induk,3000000.0,1821660.22
81,Buncis,0.6666666666666666,2021-03-22,Pasar Induk,2000000.0,2701427.26
81,Tomat,0.6666666666666666,2021-03-22,Pasar Gudang Sukabumi,2000000.0,2701427.26
81,Cabe Rawit,0.6666666666666666,2021-03-22,Pasar Bogor,2000000.0,2701427.26
81,Kol,0.6666666666666666,2021-03-22,Pasar Induk,2000000.0,2701427.26
81,Cabe Kriting,0.6666666666666666,2021-03-22,Pasar Pasundan Sukabumi,2000000.0,2701427.26
81,Sawi Putih,0.6666666666666666,2021-03-22,Pasar Bogor,2000000.0,2701427.26
82,Cabe Chilli,0.5599999999999999,2021-03-23,Pasar Bogor,1400000.0,3977151.82
82,Kol,0.5599999999999999,2021-03-23,Pasar Bogor,1400000.0,3977151.82
82,Sawi Putih,0.5599999999999999,2021-03-23,Pasar Induk,1400000.0,3977151.82
82,Cabe Kriting,0.5599999999999999,2021-03-23,Pasar Bogor,1400000.0,3977151.82
82,Cabe Rawit,0.5599999999999999,2021-03-23,Pasar Bogor,1400000.0,3977151.82
83,Tomat,0.4,2021-03-24,Pasar Pasundan Sukabumi,1000000.0,2819898.85
83,Buncis,0.4,2021-03-24,Pasar Induk,1000000.0,2819898.85
83,Sawi Putih,0.4,2021-03-24,Pasar Bogor,1000000.0,2819898.85
83,Kol,0.4,2021-03-24,Pasar Induk,1000000.0,2819898.85
83,Cabe Kriting,0.4,2021-03-24,Pasar Pasundan Sukabumi,1000000.0,2819898.85
84,Cabe Rawit,0.5499999999999999,2021-03-25,Pasar Induk,1650000.0,3326093.27
84,Tomat,0.5499999999999999,2021-03-25,Pasar Pasundan Sukabumi,1650000.0,3326093.27
84,Buncis,0.5499999999999999,2021-03-25,Pasar Bogor,1650000.0,3326093.27
84,Cabe Kriting,0.5499999999999999,2021-03-25,Pasar Gudang Sukabumi,1650000.0,3326093.27
84,Cabe Chilli,0.5499999999999999,2021-03-25,Pasar Pasundan Sukabumi,1650000.0,3326093.27
84,Sawi Putih,0.5499999999999999,2021-03-25,Pasar Induk,1650000.0,3326093.27
85,Cabe Chilli,0.75,2021-03-26,Pasar Induk,1500000.0,1841239.04
85,Cabe Kriting,0.75,2021-03-26,Pasar Induk,1500000.0,1841239.04
85,Sawi Putih,0.75,2021-03-26,Pasar Gudang Sukabumi,1500000.0,1841239.04
85,Tomat,0.75,2021-03-26,Pasar Pasundan Sukabumi,1500000.0,1841239.04
86,Cabe Rawit,0.45999999999999996,2021-03-27,Pasar Pasundan Sukabumi,1150000.0,2552922.04
86,Buncis,0.45999999999999996,2021-03-27,Pasar Pasundan Sukabumi,1150000.0,2552922.04
86,Sawi Putih,0.45999999999999996,2021-03-27,Pasar Gudang Sukabumi,1150000.0,2552922.04
86,Cabe Chilli,0.45999999999999996,2021-03-27,Pasar Induk,1150000.0,2552922.04
86,Kol,0.45999999999999996,2021-03-27,Pasar Bogor,1150000.0,2552922.04
87,Buncis,0.6833333333333332,2021-03-28,Pasar Gudang Sukabumi,2050000.0,2614392.49
87,Cabe Rawit,0.6833333333333332,2021-03-28,Pasar Pasundan Sukabumi,2050000.0,2614392.49
87,Tomat,0.6833333333333332,2021-03-28,Pasar Pasundan Sukabumi,2050000.0,2614392.49
87,Cabe Kriting,0.6833333333333332,2021-03-28,Pasar Induk,2050000.0,2614392.49
87,Sawi Putih,0.6833333333333332,2021-03-28,Pasar Gudang Sukabumi,2050000.0,2614392.49
87,Kol,0.6833333333333332,2021-03-28,Pasar Induk,2050000.0,2614392.49
88,Cabe Rawit,0.44000000000000006,2021-03-29,Pasar Bogor,1100000.0,2384038.52
88,Cabe Chilli,0.44000000000000006,2021-03-29,Pasar Bogor,1100000.0,2384038.52
88,Kol,0.44000000000000006,2021-03-29,Pasar Bogor,1100000.0,2384038.52
88,Buncis,0.44000000000000006,2021-03-29,Pasar Induk,1100000.0,2384038.52
88,Tomat,0.44000000000000006,2021-03-29,Pasar Gudang Sukabumi,1100000.0,2384038.52
89,Cabe Chilli,0.3833333333333333,2021-03-30,Pasar Induk,1150000.0,3663827.5
89,Sawi Putih,0.3833333333333333,2021-03-30,Pasar Pasundan Sukabumi,1150000.0,3663827.5
89,Buncis,0.3833333333333333,2021-03-30,Pasar Induk,1150000.0,3663827.5
89,Kol,0.3833333333333333,2021-03-30,Pasar Bogor,1150000.0,3663827.5
89,Tomat,0.3833333333333333,2021-03-30,Pasar Bogor,1150000.0,3663827.5
89,Cabe Kriting,0.3833333333333333,2021-03-30,Pasar Pasundan Sukabumi,1150000.0,3663827.5
90,Tomat,1.05,2021-03-31,Pasar Induk,2100000.0,3719765.6
90,Kol,1.05,2021-03-31,Pasar Pasundan Sukabumi,2100000.0,3719765.6
90,Buncis,1.05,2021-03-31,Pasar Bogor,2100000.0,3719765.6
90,Sawi Putih,1.05,2021-03-31,Pasar Bogor,2100000.0,3719765.6
91,Sawi Putih,1.325,2021-04-01,Pasar Pasundan Sukabumi,2650000.0,2356167.38
91,Kol,1.325,2021-04-01,Pasar Bogor,2650000.0,2356167.38
91,Cabe Kriting,1.325,2021-04-01,Pasar Bogor,2650000.0,2356167.38
91,Tomat,1.325,2021-04-01,Pasar Induk,2650000.0,2356167.38
92,Sawi Putih,0.5499999999999999,2021-04-02,Pasar Induk,1650000.0,2239382.1
92,Tomat,0.5499999999999999,2021-04-02,Pasar Pasundan Sukabumi,1650000.0,2239382.1
92,Kol,0.5499999999999999,2021-04-02,Pasar Pasundan Sukabumi,1650000.0,2239382.1
92,Cabe Chilli,0.5499999999999999,2021-04-02,Pasar Gudang Sukabumi,1650000.0,2239382.1
92,Cabe Rawit,0.5499999999999999,2021-04-02,Pasar Induk,1650000.0,2239382.1
92,Cabe Kriting,0.5499999999999999,2021-04-02,Pasar Bogor,1650000.0,2239382.1
93,Kol,1.425,2021-04-03,Pasar Bogor,2850000.0,1949709.16
93,Cabe Chilli,1.425,2021-04-03,Pasar Gudang Sukabumi,2850000.0,1949709.16
93,Tomat,1.425,2021-04-03,Pasar Bogor,2850000.0,1949709.16
93,Cabe Kriting,1.425,2021-04-03,Pasar Gudang Sukabumi,2850000.0,1949709.16
94,Kol,1.025,2021-04-04,Pasar Gudang Sukabumi,2050000.0,1680306.36
94,Cabe Rawit,1.025,2021-04-04,Pasar Induk,2050000.0,1680306.36
94,Cabe Kriting,1.025,2021-04-04,Pasar Gudang Sukabumi,2050000.0,1680306.36
94,Buncis,1.025,2021-04-04,Pasar Gudang Sukabumi,2050000.0,1680306.36
95,Kol,0.75,2021-04-05,Pasar Bogor,1500000.0,2987866.02
95,Buncis,0.75,2021-04-05,Pasar Induk,1500000.0,2987866.02
95,Tomat,0.75,2021-04-05,Pasar Bogor,1500000.0,2987866.02
95,Cabe Chilli,0.75,2021-04-05,Pasar Induk,1500000.0,2987866.02
96,Sawi Putih,0.9500000000000001,2021-04-06,Pasar Gudang Sukabumi,2850000.0,2200725.87
96,Tomat,0.9500000000000001,2021-04-06,Pasar Bogor,2850000.0,2200725.87
96,Kol,0.9500000000000001,2021-04-06,Pasar Induk,2850000.0,2200725.87
96,Cabe Kriting,0.9500000000000001,2021-04-06,Pasar Bogor,2850000.0,2200725.87
96,Cabe Chilli,0.9500000000000001,2021-04-06,Pasar Pasundan Sukabumi,2850000.0,2200725.87
96,Buncis,0.9500000000000001,2021-04-06,Pasar Gudang Sukabumi,2850000.0,2200725.87
97,Cabe Kriting,0.625,2021-04-07,Pasar Gudang Sukabumi,1250000.0,2676121.53
97,Sawi Putih,0.625,2021-04-07,Pasar Induk,1250000.0,2676121.53
97,Kol,0.625,2021-04-07,Pasar Pasundan Sukabumi,1250000.0,2676121.53
97,Tomat,0.625,2021-04-07,Pasar Pasundan Sukabumi,1250000.0,2676121.53
98,Sawi Putih,1.0,2021-04-08,Pasar Induk,2000000.0,1646561.33
98,Cabe Kriting,1.0,2021-04-08,Pasar Gudang Sukabumi,2000000.0,1646561.33
98,Buncis,1.0,2021-04-08,Pasar Gudang Sukabumi,2000000.0,1646561.33
98,Tomat,1.0,2021-04-08,Pasar Induk,2000000.0,1646561.33
99,Cabe Kriting,0.6799999999999999,2021-04-09,Pasar Gudang Sukabumi,1700000.0,2276930.48
99,Tomat,0.6799999999999999,2021-04-09,Pasar Bogor,1700000.0,2276930.48
99,Buncis,0.6799999999999999,2021-04-09,Pasar Bogor,1700000.0,2276930.48
99,Cabe Rawit,0.6799999999999999,2021-04-09,Pasar Pasundan Sukabumi,1700000.0,2276930.48
99,Kol,0.6799999999999999,2021-04-09,Pasar Pasundan Sukabumi,1700000.0,2276930.48
100,Cabe Chilli,0.6,2021-04-10,Pasar Induk,1800000.0,3085673.95
100,Cabe Kriting,0.6,2021-04-10,Pasar Induk,1800000.0,3085673.95
100,Buncis,0.6,2021-04-10,Pasar Pasundan Sukabumi,1800000.0,3085673.95
100,Sawi Putih,0.6,2021-04-10,Pasar Pasundan Sukabumi,1800000.0,3085673.95
100,Cabe Rawit,0.6,2021-04-10,Pasar Induk,1800000.0,3085673.95
100,Kol,0.6,2021-04-10,Pasar Pasundan Sukabumi,1800000.0,3085673.95
101,Buncis,1.0,2021-04-11,Pasar Pasundan Sukabumi,2500000.0,2248995.78
101,Sawi Putih,1.0,2021-04-11,Pasar Gudang Sukabumi,2500000.0,2248995.78
101,Cabe Kriting,1.0,2021-04-11,Pasar Gudang Sukabumi,2500000.0,2248995.78
101,Tomat,1.0,2021-04-11,Pasar Induk,2500000.0,2248995.78
101,Kol,1.0,2021-04-11,Pasar Pasundan Sukabumi,2500000.0,2248995.78
102,Cabe Chilli,1.1800000000000002,2021-04-12,Pasar Gudang Sukabumi,2950000.0,2619665.76
102,Cabe Rawit,1.1800000000000002,2021-04-12,Pasar Bogor,2950000.0,2619665.76
102,Cabe Kriting,1.1800000000000002,2021-04-12,Pasar Bogor,2950000.0,2619665.76
102,Buncis,1.1800000000000002,2021-04-12,Pasar Pasundan Sukabumi,2950000.0,2619665.76
102,Sawi Putih,1.1800000000000002,2021-04-12,Pasar Gudang Sukabumi,2950000.0,2619665.76
103,Sawi Putih,0.64,2021-04-13,Pasar Pasundan Sukabumi,1600000.0,2465634.38
103,Cabe Kriting,0.64,2021-04-13,Pasar Bogor,1600000.0,2465634.38
103,Cabe Rawit,0.64,2021-04-13,Pasar Pasundan Sukabumi,1600000.0,2465634.38
103,Tomat,0.64,2021-04-13,Pasar Pasundan Sukabumi,1600000.0,2465634.38
103,Buncis,0.64,2021-04-13,Pasar Pasundan Sukabumi,1600000.0,2465634.38
104,Sawi Putih,1.375,2021-04-14,Pasar Gudang Sukabumi,2750000.0,2109210.67
104,Tomat,1.375,2021-04-14,Pasar Bogor,2750000.0,2109210.67
104,Cabe Rawit,1.375,2021-04-14,Pasar Pasundan Sukabumi,2750000.0,2109210.67
104,Cabe Kriting,1.375,2021-04-14,Pasar Pasundan Sukabumi,2750000.0,2109210.67
105,Buncis,1.15,2021-04-15,Pasar Pasundan Sukabumi,2300000.0,1677842.2
105,Cabe Chilli,1.15,2021-04-15,Pasar Induk,2300000.0,1677842.2
105,Sawi Putih,1.15,2021-04-15,Pasar Pasundan Sukabumi,2300000.0,1677842.2
105,Kol,1.15,2021-04-15,Pasar Bogor,2300000.0,1677842.2
106,Tomat,0.95,2021-04-16,Pasar Induk,1900000.0,2197075.68
106,Sawi Putih,0.95,2021-04-16,Pasar Induk,1900000.0,2197075.68
106,Cabe Kriting,0.95,2021-04-16,Pasar Gudang Sukabumi,1900000.0,2197075.68
106,Cabe Rawit,0.95,2021-04-16,Pasar Bogor,1900000.0,2197075.68
107,Sawi Putih,0.75,2021-04-17,Pasar Induk,2250000.0,2271812.09
107,Cabe Rawit,0.75,2021-04-17,Pasar Bogor,2250000.0,2271812.09
107,Buncis,0.75,2021-04-17,Pasar Gudang Sukabumi,2250000.0,2271812.09
107,Kol,0.75,2021-04-17,Pasar Gudang Sukabumi,2250000.0,2271812.09
107,Cabe Kriting,0.75,2021-04-17,Pasar Gudang Sukabumi,2250000.0,2271812.09
107,Cabe Chilli,0.75,2021-04-17,Pasar Gudang Sukabumi,2250000.0,2271812.09
108,Buncis,1.04,2021-04-18,Pasar Induk,2600000.0,3532568.17
108,Cabe Rawit,1.04,2021-04-18,Pasar Induk,2600000.0,3532568.17
108,Cabe Chilli,1.04,2021-04-18,Pasar Pasundan Sukabumi,2600000.0,3532568.17
108,Kol,1.04,2021-04-18,Pasar Gudang Sukabumi,2600000.0,3532568.17
108,Tomat,1.04,2021-04-18,Pasar Gudang Sukabumi,2600000.0,3532568.17
109,Cabe Kriting,0.76,2021-04-19,Pasar Induk,1900000.0,3629099.37
109,Sawi Putih,0.76,2021-04-19,Pasar Pasundan Sukabumi,1900000.0,3629099.37
109,Cabe Chilli,0.76,2021-04-19,Pasar Gudang Sukabumi,1900000.0,3629099.37
109,Tomat,0.76,2021-04-19,Pasar Gudang Sukabumi,1900000.0,3629099.37
109,Buncis,0.76,2021-04-19,Pasar Gudang Sukabumi,1900000.0,3629099.37
110,Sawi Putih,0.8800000000000001,2021-04-20,Pasar Induk,2200000.0,3054132.44
110,Cabe Kriting,0.8800000000000001,2021-04-20,Pasar Induk,2200000.0,3054132.44
110,Cabe Chilli,0.8800000000000001,2021-04-20,Pasar Induk,2200000.0,3054132.44
110,Tomat,0.8800000000000001,2021-04-20,Pasar Bogor,2200000.0,3054132.44
110,Buncis,0.8800000000000001,2021-04-20,Pasar Gudang Sukabumi,2200000.0,3054132.44
111,Sawi Putih,1.25,2021-04-21,Pasar Induk,2500000.0,1956672.59
111,Cabe Chilli,1.25,2021-04-21,Pasar Bogor,2500000.0,1956672.59
111,Cabe Kriting,1.25,2021-04-21,Pasar Bogor,2500000.0,1956672.59
111,Buncis,1.25,2021-04-21,Pasar Pasundan Sukabumi,2500000.0,1956672.59
112,Cabe Rawit,0.3666666666666667,2021-04-22,Pasar Pasundan Sukabumi,1100000.0,2615925.99
112,Kol,0.3666666666666667,2021-04-22,Pasar Pasundan Sukabumi,1100000.0,2615925.99
112,Cabe Chilli,0.3666666666666667,2021-04-22,Pasar Pasundan Sukabumi,1100000.0,2615925.99
112,Sawi Putih,0.3666666666666667,2021-04-22,Pasar Induk,1100000.0,2615925.99
112,Cabe Kriting,0.3666666666666667,2021-04-22,Pasar Pasundan Sukabumi,1100000.0,2615925.99
112,Tomat,0.3666666666666667,2021-04-22,Pasar Induk,1100000.0,2615925.99
113,Cabe Kriting,0.9199999999999999,2021-04-23,Pasar Bogor,2300000.0,3964655.75
113,Cabe Rawit,0.9199999999999999,2021-04-23,Pasar Bogor,2300000.0,3964655.75
113,Tomat,0.9199999999999999,2021-04-23,Pasar Induk,2300000.0,3964655.75
113,Cabe Chilli,0.9199999999999999,2021-04-23,Pasar Pasundan Sukabumi,2300000.0,3964655.75
113,Buncis,0.9199999999999999,2021-04-23,Pasar Bogor,2300000.0,3964655.75
114,Cabe Kriting,0.675,2021-04-24,Pasar Pasundan Sukabumi,1350000.0,2981275.18
114,Sawi Putih,0.675,2021-04-24,Pasar Gudang Sukabumi,1350000.0,2981275.18
114,Kol,0.675,2021-04-24,Pasar Gudang Sukabumi,1350000.0,2981275.18
114,Buncis,0.675,2021-04-24,Pasar Pasundan Sukabumi,1350000.0,2981275.18
115,Buncis,0.9,2021-04-25,Pasar Induk,2250000.0,3867813.38
115,Sawi Putih,0.9,2021-04-25,Pasar Gudang Sukabumi,2250000.0,3867813.38
115,Cabe Chilli,0.9,2021-04-25,Pasar Induk,2250000.0,3867813.38
115,Cabe Kriting,0.9,2021-04-25,Pasar Gudang Sukabumi,2250000.0,3867813.38
115,Cabe Rawit,0.9,2021-04-25,Pasar Gudang Sukabumi,2250000.0,3867813.38
116,Cabe Chilli,0.7999999999999999,2021-04-26,Pasar Induk,2400000.0,2347290.17
116,Cabe Rawit,0.7999999999999999,2021-04-26,Pasar Induk,2400000.0,2347290.17
116,Cabe Kriting,0.7999999999999999,2021-04-26,Pasar Bogor,2400000.0,2347290.17
116,Buncis,0.7999999999999999,2021-04-26,Pasar Gudang Sukabumi,2400000.0,2347290.17
116,Kol,0.7999999999999999,2021-04-26,Pasar Bogor,2400000.0,2347290.17
116,Sawi Putih,0.7999999999999999,2021-04-26,Pasar Gudang Sukabumi,2400000.0,2347290.17
117,Sawi Putih,1.225,2021-04-27,Pasar Pasundan Sukabumi,2450000.0,1521705.57
117,Kol,1.225,2021-04-27,Pasar Pasundan Sukabumi,2450000.0,1521705.57
117,Cabe Kriting,1.225,2021-04-27,Pasar Pasundan Sukabumi,2450000.0,1521705.57
117,Cabe Rawit,1.225,2021-04-27,Pasar Gudang Sukabumi,2450000.0,1521705.57
118,Kol,1.475,2021-04-28,Pasar Induk,2950000.0,3703524.77
118,Cabe Kriting,1.475,2021-04-28,Pasar Pasundan Sukabumi,2950000.0,3703524.77
118,Cabe Chilli,1.475,2021-04-28,Pasar Gudang Sukabumi,2950000.0,3703524.77
118,Cabe Rawit,1.475,2021-04-28,Pasar Gudang Sukabumi,2950000.0,3703524.77
119,Cabe Chilli,0.7333333333333334,2021-04-29,Pasar Pasundan Sukabumi,2200000.0,3425286.88
119,Kol,0.7333333333333334,2021-04-29,Pasar Gudang Sukabumi,2200000.0,3425286.88
119,Cabe Kriting,0.7333333333333334,2021-04-29,Pasar Gudang Sukabumi,2200000.0,3425286.88
119,Cabe Rawit,0.7333333333333334,2021-04-29,Pasar Induk,2200000.0,3425286.88
119,Tomat,0.7333333333333334,2021-04-29,Pasar Gudang Sukabumi,2200000.0,3425286.88
119,Buncis,0.7333333333333334,2021-04-29,Pasar Pasundan Sukabumi,2200000.0,3425286.88
120,Cabe Kriting,0.65,2021-04-30,Pasar Pasundan Sukabumi,1300000.0,3215699.29
120,Kol,0.65,2021-04-30,Pasar Bogor,1300000.0,3215699.29
120,Tomat,0.65,2021-04-30,Pasar Induk,1300000.0,3215699.29
120,Sawi Putih,0.65,2021-04-30,Pasar Induk,1300000.0,3215699.29
121,Cabe Chilli,0.6,2021-05-01,Pasar Pasundan Sukabumi,1800000.0,2109188.09
121,Sawi Putih,0.6,2021-05-01,Pasar Bogor,1800000.0,2109188.09
121,Kol,0.6,2021-05-01,Pasar Induk,1800000.0,2109188.09
121,Tomat,0.6,2021-05-01,Pasar Induk,1800000.0,2109188.09
121,Cabe Kriting,0.6,2021-05-01,Pasar Pasundan Sukabumi,1800000.0,2109188.09
121,Cabe Rawit,0.6,2021-05-01,Pasar Pasundan Sukabumi,1800000.0,2109188.09
122,Buncis,0.82,2021-05-02,Pasar Pasundan Sukabumi,2050000.0,3175196.93
122,Tomat,0.82,2021-05-02,Pasar Bogor,2050000.0,3175196.93
122,Sawi Putih,0.82,2021-05-02,Pasar Induk,2050000.0,3175196.93
122,Cabe Rawit,0.82,2021-05-02,Pasar Gudang Sukabumi,2050000.0,3175196.93
122,Kol,0.82,2021-05-02,Pasar Induk,2050000.0,3175196.93
