ID,Sawi Putih,Cabe Chilli,Cabe Kriting,Cabe Rawit,Kol,Buncis,Tanggal Penjualan,Penjualan total per hari,Ongkos Kirim,Lokasi Pengiriman
1008,249.5429868,420.6395803,806.6624293,1734.309267,0,0,10/5/2023,3211.154263,1605577.132,Pasar Bogor
1009,0,248.0128965,624.3912261,245.9430301,0,2015.405285,10/6/2023,3133.752438,1566876.219,Pasar Pasundan
1010,0,0,0,256.8339361,4662.504107,0,10/7/2023,4919.338043,2459669.022,Pasar Induk
1011,0,299.6140718,0,2768.813811,0,256.0277774,10/8/2023,3324.45566,1662227.83,Pasar Pasundan
1012,0,638.6361024,368.7659943,0,949.6923552,0,10/9/2023,1957.094452,978547.2259,Pasar Gudang
1013,0,258.4311286,2083.556948,0,0,0,10/10/2023,2341.988077,1170994.038,Pasar Gudang
1014,1981.359615,0,0,242.333606,0,0,10/11/2023,2223.693221,1111846.61,Pasar Bogor
1015,0,257.4407733,0,0,3214.364464,0,10/12/2023,3471.805237,1735902.619,Pasar Induk
1016,0,247.0031813,919.6758533,1827.790025,0,0,10/13/2023,2994.469059,1497234.53,Pasar Induk
1017,0,1954.849521,0,1404.79755,330.2956801,0,10/14/2023,3689.942751,1844971.375,Pasar Induk
1018,253.0323297,0,0,3146.621146,0,0,10/15/2023,3399.653476,1699826.738,Pasar Gudang
1019,253.9345425,0,0,2201.326992,641.5850449,0,10/16/2023,3096.84658,1548423.29,Pasar Induk
1020,1862.761836,1176.69223,0,267.0088621,0,239.8861259,10/17/2023,3546.349054,1773174.527,Pasar Induk
1021,1664.598764,291.2321478,252.3329164,245.1680589,0,0,10/18/2023,2453.331887,1226665.944,Pasar Pasundan
1022,0,368.2378972,0,247.1603389,877.5724711,1000.823088,10/19/2023,2493.793796,1246896.898,Pasar Pasundan
1023,585.8945173,1272.471324,0,618.1763057,0,0,10/20/2023,2476.542147,1238271.073,Pasar Induk
1024,1367.745569,1017.747851,238.532757,0,0,0,10/21/2023,2624.026177,1312013.088,Pasar Pasundan
1025,252.3500124,442.5124158,256.0166038,0,0,1374.780875,10/22/2023,2325.659907,1162829.954,Pasar Pasundan
1026,0,678.7069468,0,252.5251807,286.0434799,2840.084242,10/23/2023,4057.35985,2028679.925,Pasar Bogor
1027,442.4957348,726.9694686,257.8113665,2398.353563,0,0,10/24/2023,3825.630133,1912815.066,Pasar Gudang
1028,481.3801403,0,1094.039212,0,0,1265.297689,10/25/2023,2840.717041,1420358.521,Pasar Gudang
1029,0,0,2084.344666,0,255.0817766,0,10/26/2023,2339.426442,1169713.221,Pasar Pasundan
1030,0,2057.719369,1931.676156,240.066649,0,0,10/27/2023,4229.462174,2114731.087,Pasar Gudang
1031,472.2353908,2973.845829,0,0,239.6418377,0,10/28/2023,3685.723058,1842861.529,Pasar Pasundan
1032,0,1453.841794,1042.932118,0,0,460.6417098,10/29/2023,2957.415622,1478707.811,Pasar Pasundan
1033,285.4904467,1082.482173,0,1389.370088,0,0,10/30/2023,2757.342708,1378671.354,Pasar Bogor
1034,930.5912938,1349.025925,0,452.9039118,0,0,10/31/2023,2732.521131,1366260.566,Pasar Bogor
1035,1259.123468,0,0,355.2236513,2369.283642,0,11/1/2023,3983.630761,1991815.38,Pasar Induk
1036,0,2547.966872,244.7060602,0,0,0,11/2/2023,2792.672932,1396336.466,Pasar Induk
1037,0,973.6451192,248.5197019,0,2332.020125,0,11/3/2023,3554.184947,1777092.473,Pasar Induk
1038,0,303.3263733,1101.953285,1141.028574,0,287.2577075,11/4/2023,2833.56594,1416782.97,Pasar Bogor
1039,0,3404.003099,0,303.3707203,0,721.4729162,11/5/2023,4428.846736,2214423.368,Pasar Bogor
1040,240.2001849,0,1011.724173,0,1542.418735,0,11/6/2023,2794.343093,1397171.546,Pasar Bogor
1041,0,0,0,0,2095.671211,256.1648792,11/7/2023,2351.83609,1175918.045,Pasar Bogor
1042,0,1077.582766,0,482.509174,423.4622006,0,11/8/2023,1983.55414,991777.0702,Pasar Gudang
1043,2548.094202,672.6402494,0,254.7067389,0,0,11/9/2023,3475.44119,1737720.595,Pasar Induk
1044,3781.74409,0,252.2256265,0,403.773939,0,11/10/2023,4437.743656,2218871.828,Pasar Pasundan
1045,1340.399204,622.3264441,0,247.7764448,935.9302975,0,11/11/2023,3146.43239,1573216.195,Pasar Pasundan
1046,1422.226659,0,237.8571875,0,1551.025731,868.8471577,11/12/2023,4079.956735,2039978.368,Pasar Pasundan
1047,0,0,0,1293.470001,1158.179218,250.5963571,11/13/2023,2702.245576,1351122.788,Pasar Pasundan
1048,0,257.0585802,0,258.2417779,265.5157845,2647.242856,11/14/2023,3428.058999,1714029.499,Pasar Gudang
1049,0,0,0,674.8565792,1565.038406,249.9305852,11/15/2023,2489.82557,1244912.785,Pasar Pasundan
1050,0,565.0631251,0,2310.866595,402.2422244,0,11/16/2023,3278.171944,1639085.972,Pasar Gudang
1051,0,238.7185658,0,1694.945621,1591.368237,0,11/17/2023,3525.032423,1762516.212,Pasar Gudang
1052,0,2548.865551,253.5109286,0,1635.429632,0,11/18/2023,4437.806111,2218903.056,Pasar Gudang
1053,0,2646.632216,0,959.7624158,611.2927851,0,11/19/2023,4217.687417,2108843.708,Pasar Gudang
1054,1566.147641,0,826.3706388,0,1098.520536,0,11/20/2023,3491.038816,1745519.408,Pasar Induk
1055,0,1545.539763,247.4041094,0,0,2316.553288,11/21/2023,4109.49716,2054748.58,Pasar Gudang
1056,0,0,0,244.8498193,1874.390178,248.6722167,11/22/2023,2367.912214,1183956.107,Pasar Pasundan
1057,565.9505286,0,239.1138508,1135.697093,0,2293.059285,11/23/2023,4233.820758,2116910.379,Pasar Induk
1058,244.520806,0,1306.823521,0,1444.989731,1671.949355,11/24/2023,4668.283413,2334141.707,Pasar Pasundan
1059,0,0,460.5211539,0,352.0459049,1459.366545,11/25/2023,2271.933604,1135966.802,Pasar Gudang
1060,844.10306,1269.869087,837.4522794,0,249.3978324,0,11/26/2023,3200.822259,1600411.13,Pasar Bogor
1061,0,254.5496174,0,1792.010995,338.0111001,407.4603932,11/27/2023,2792.032105,1396016.053,Pasar Gudang
1062,0,2069.930354,523.8898579,256.0232421,432.9139045,0,11/28/2023,3282.757358,1641378.679,Pasar Bogor
1063,344.662044,496.7816377,0,0,335.94911,2929.504388,11/29/2023,4106.897179,2053448.59,Pasar Induk
1064,644.5977492,0,0,0,2748.85933,343.6144892,11/30/2023,3737.071568,1868535.784,Pasar Pasundan
1065,503.6117089,0,0,1121.276668,503.4564604,284.78338,12/1/2023,2413.128218,1206564.109,Pasar Induk
1066,812.2249045,2173.057512,302.1053414,0,0,0,12/2/2023,3287.387758,1643693.879,Pasar Induk
1067,592.4083421,1624.462104,0,243.2884275,401.4497705,0,12/3/2023,2861.608644,1430804.322,Pasar Bogor
1068,2719.870714,747.1668795,251.4448597,0,0,0,12/4/2023,3718.482453,1859241.227,Pasar Bogor
1069,1240.479642,0,243.4207437,0,1159.231114,0,12/5/2023,2643.131499,1321565.75,Pasar Bogor
1070,247.7676537,553.4888,0,1352.897219,0,0,12/6/2023,2154.153672,1077076.836,Pasar Gudang
1071,0,2243.793676,1554.971142,0,0,336.6747629,12/7/2023,4135.43958,2067719.79,Pasar Gudang
1072,2315.881409,1880.828813,0,0,251.302465,0,12/8/2023,4448.012688,2224006.344,Pasar Induk
1073,3058.619207,579.5598158,0,257.1387224,506.883141,0,12/9/2023,4402.200886,2201100.443,Pasar Bogor
1074,0,0,561.9348268,245.2193085,842.9042218,926.5646004,12/10/2023,2576.622957,1288311.479,Pasar Pasundan
1075,334.5943576,0,537.9719046,1228.763544,0,0,12/11/2023,2101.329806,1050664.903,Pasar Pasundan
1076,245.6811982,0,0,308.3394603,408.1046181,3482.856978,12/12/2023,4444.982255,2222491.127,Pasar Induk
1077,0,254.5835847,1849.303633,0,1707.627659,0,12/13/2023,3811.514877,1905757.438,Pasar Pasundan
1078,261.8352165,0,862.0608592,0,0,1178.652459,12/14/2023,2302.548535,1151274.268,Pasar Bogor
1079,0,836.0915981,1010.308313,1981.293082,258.2604528,0,12/15/2023,4085.953446,2042976.723,Pasar Gudang
1080,0,721.9512955,2656.457233,298.5900915,0,0,12/16/2023,3676.99862,1838499.31,Pasar Gudang
1081,951.6349236,1807.546639,0,616.3071503,357.9462653,0,12/17/2023,3733.434978,1866717.489,Pasar Induk
1082,964.1223752,0,0,0,1884.098289,241.9597795,12/18/2023,3090.180443,1545090.222,Pasar Gudang
1083,0,0,672.5602583,663.0998866,953.7483334,0,12/19/2023,2289.408478,1144704.239,Pasar Gudang
1084,531.6282234,647.0018729,0,0,0,992.1375389,12/20/2023,2170.767635,1085383.818,Pasar Induk
1085,829.2208356,0,0,0,576.691759,1123.049166,12/21/2023,2528.961761,1264480.88,Pasar Pasundan
1086,0,0,3302.571994,0,255.3070435,0,12/22/2023,3557.879037,1778939.519,Pasar Gudang
1087,0,1067.717528,407.5758319,332.1068155,0,1294.711019,12/23/2023,3102.111194,1551055.597,Pasar Bogor
1088,0,0,685.4015859,870.1744399,0,522.2082417,12/24/2023,2077.784268,1038892.134,Pasar Gudang
1089,1974.23712,683.5489518,238.7701139,0,252.8867626,0,12/25/2023,3149.442948,1574721.474,Pasar Bogor
1090,1930.394768,737.313777,259.6488474,0,0,0,12/26/2023,2927.357393,1463678.696,Pasar Pasundan
1091,0,247.4279643,1746.383554,256.6916925,0,0,12/27/2023,2250.503211,1125251.605,Pasar Pasundan
1092,247.863643,0,1682.027126,247.7607034,1144.223572,0,12/28/2023,3321.875045,1660937.523,Pasar Bogor
1093,708.1315364,260.4746749,0,1134.352446,0,0,12/29/2023,2102.958657,1051479.328,Pasar Pasundan
1094,1127.762174,0,557.6775797,0,1414.01617,295.6013191,12/30/2023,3395.057243,1697528.621,Pasar Pasundan
1095,0,0,240.99418,384.0377265,0,2929.475092,12/31/2023,3554.506998,1777253.499,Pasar Induk
